が,251,251,5704,助詞,格助詞,*,*,が,が,*
を,261,261,6468,助詞,格助詞,*,*,を,を,*
に,255,255,6712,助詞,格助詞,*,*,に,に,*
から,250,250,4905,助詞,格助詞,*,*,から,から,*
と,254,254,4544,助詞,格助詞,*,*,と,と,*
で,253,253,6758,助詞,格助詞,*,*,で,で,*
へ,258,258,5997,助詞,格助詞,*,*,へ,へ,*
まで,259,259,7063,助詞,格助詞,*,*,まで,まで,*
より,260,260,7249,助詞,格助詞,*,*,より,より,*
の,257,257,6331,助詞,格助詞,*,*,の,の,*
にて,256,256,6464,助詞,格助詞,*,*,にて,にて,*
っと,252,252,9587,助詞,格助詞,*,*,っと,っと,*
は,349,349,3031,助詞,副助詞,*,*,は,は,*
なら,345,345,7482,助詞,副助詞,*,*,なら,なら,*
ったら,339,339,7894,助詞,副助詞,*,*,ったら,ったら,*
って,340,340,8445,助詞,副助詞,*,*,って,って,*
も,353,353,5784,助詞,副助詞,*,*,も,も,*
さえ,333,333,6785,助詞,副助詞,*,*,さえ,さえ,*
でも,341,341,5421,助詞,副助詞,*,*,でも,でも,*
すら,336,336,3580,助詞,副助詞,*,*,すら,すら,*
だって,338,338,6929,助詞,副助詞,*,*,だって,だって,*
まで,352,352,9371,助詞,副助詞,*,*,まで,まで,*
だけ,337,337,5790,助詞,副助詞,*,*,だけ,だけ,*
ばかり,350,350,5711,助詞,副助詞,*,*,ばかり,ばかり,*
ばっかり,351,351,5267,助詞,副助詞,*,*,ばっかり,ばっかり,*
のみ,348,348,5836,助詞,副助詞,*,*,のみ,のみ,*
しか,334,334,6567,助詞,副助詞,*,*,しか,しか,*
こそ,332,332,4863,助詞,副助詞,*,*,こそ,こそ,*
など,344,344,4383,助詞,副助詞,*,*,など,など,*
なんか,346,346,6135,助詞,副助詞,*,*,なんか,なんか,*
なんて,347,347,6119,助詞,副助詞,*,*,なんて,なんて,*
くらい,330,330,5163,助詞,副助詞,*,*,くらい,くらい,*
ぐらい,331,331,5294,助詞,副助詞,*,*,ぐらい,ぐらい,*
どころ,343,343,5707,助詞,副助詞,*,*,どころ,どころ,*
とて,342,342,7024,助詞,副助詞,*,*,とて,とて,*
